,UMAP_1,UMAP_2
1015,12.166141,7.4999294
1016,3.1531496,-5.0369444
1017,0.88418347,-0.17873935
1018,2.5350437,-2.9585972
1019,12.493096,0.271133
1020,-0.11660939,5.0037103
1021,-1.9655315,-2.0341325
1022,11.425019,3.5967298
1023,10.0841465,-6.2095747
1024,9.354094,-2.2793975
1025,8.493896,-5.905836
1026,11.226716,-1.8388792
1027,6.666871,-4.104314
1028,0.22070815,-6.1299586
1029,0.23274162,-6.1226807
1030,12.7762375,7.815598
1031,-0.94419533,13.356901
1032,12.578989,1.997433
1033,11.414594,13.604262
1034,7.2459702,-4.6657944
1035,9.403968,-4.80315
1036,12.438968,1.5218912
1037,-4.9987683,12.015243
1038,-2.8617916,8.353365
1039,-4.9599156,12.067575
1040,-3.295057,8.678353
1041,-3.332013,8.907917
1042,-1.8516656,13.936027
1043,11.928219,4.727919
1044,-1.0013704,8.312606
1045,9.293401,-3.1118724
1046,-0.7933542,5.8989515
1047,-2.298704,9.710027
1048,-3.4278586,11.463663
1049,2.2686512,-2.8490276
1050,6.3771706,-4.2235355
1051,-4.288431,12.95244
1052,7.14926,-6.3416605
1053,0.98072016,-0.2478551
1054,-0.44291478,4.200279
1055,-2.841855,15.178141
1056,2.2106364,-5.637162
1057,4.3800445,-4.765291
1058,12.503178,12.9873085
1059,11.663658,7.1874766
1060,8.688547,-1.334047
1061,-3.766956,-1.8143295
1062,9.683565,-4.2472353
1063,8.373265,-5.788975
1064,11.076269,4.011398
1065,8.769193,-4.708502
1066,-1.1212988,2.812278
1067,-2.987803,-2.336801
1068,-2.2735987,15.288405
1069,10.128947,1.3126503
1070,8.482501,-0.12349363
1071,-2.472699,4.0752873
1072,4.8939395,-5.1854496
1073,11.438071,2.986923
1074,0.0063737654,2.2590575
1075,12.202589,11.576896
1076,-0.6079915,13.42505
1077,0.06809292,2.4675786
1078,9.066189,-2.2924647
1079,7.9940395,-5.5356593
1080,-0.4677784,8.081217
1081,1.0781727,-6.3389325
1082,-1.9269859,4.506703
1083,-4.386397,13.045449
1084,1.3407141,-3.6643295
1085,11.349814,4.2285433
1086,1.6672076,-0.39612454
1087,-0.6365316,8.238413
1088,-2.5247912,4.0605597
1089,-1.0406394,3.3958328
1090,3.048741,-1.6290694
1091,-3.3799677,11.495092
1092,-2.0155914,7.246314
1093,1.2373991,0.41663978
1094,-1.0010216,7.327014
1095,-4.1819973,13.746369
1096,-0.7264616,8.9610615
1097,0.042068087,4.0457163
1098,-3.6406078,15.090473
1099,-3.0729415,-2.1540563
1100,-1.7494096,-3.134457
1101,-1.8246827,4.272955
1102,11.468633,13.678458
1103,-3.4625487,12.18834
1104,-3.3148978,3.7475243
1105,-3.6157422,10.307253
1106,9.893464,-3.7672055
1107,11.684585,4.9182396
1108,10.55143,11.853368
1109,6.7699924,-2.519593
1110,-3.4030108,8.741696
1111,-1.9411075,-2.0342464
1112,9.101567,-2.7718875
1113,10.604554,-6.125533
1114,7.658416,-1.8108622
1115,-2.661348,8.369827
1116,0.31157202,1.965601
1117,-1.5778605,-2.5827136
1118,9.479993,-4.6340675
1119,8.953279,-6.1007066
1120,-3.3762167,11.600775
1121,-1.9452488,4.6225767
1122,-2.4761806,14.479839
1123,9.648187,-4.218125
1124,6.686306,-1.7276614
1125,12.018899,3.5773869
1126,2.582566,-2.578833
1127,11.949627,11.716667
1128,-3.449163,12.141673
1129,2.722294,-5.306079
1130,1.0375962,-6.048063
1131,10.815858,11.32592
1132,1.9715668,-0.6066004
1133,1.0766673,-6.3469973
1134,9.446324,-6.103464
1135,11.217918,-1.7936373
1136,10.7898,4.3665147
1137,-2.0148585,9.915414
1138,-3.3896277,8.911417
1139,11.926039,12.087854
1140,3.0605955,-5.7769957
1141,10.533455,12.148368
1142,-3.7334528,-1.7901183
1143,12.750705,12.520728
1144,-4.3335805,9.508818
1145,-3.5845258,8.630944
1146,-0.49502853,13.502707
1147,-2.0423722,-2.8982363
1148,9.218358,-3.232047
1149,-2.6803532,-0.13075091
1150,-0.14611934,3.3360734
1151,-3.3742564,9.270155
1152,9.223454,-7.015723
1153,-0.36243108,5.4981675
1154,-0.9930575,5.679416
1155,12.157879,5.2052593
1156,10.721937,13.422374
1157,10.225088,18.61964
1158,8.4204,-5.57206
1159,10.96398,5.8610997
1160,-3.9335384,3.807756
1161,-0.21875793,5.3510723
1162,-3.3957062,9.888262
1163,11.552782,1.0970359
1164,3.2390268,-5.0515413
1165,2.8502274,-1.7968401
1166,-3.4588275,9.677328
1167,0.36180195,-4.965855
1168,-1.8954467,4.422738
1169,1.5585468,-2.8111663
1170,13.116265,7.520754
1171,-3.699792,15.031975
1172,1.8532313,-4.464632
1173,1.9750874,-5.722644
1174,11.613561,-0.40074143
1175,11.755677,5.041732
1176,-3.5248148,10.871454
1177,2.4770336,-5.3173604
1178,-4.260402,13.492985
1179,-3.478926,-0.11418113
1180,12.119325,0.15315443
1181,11.4413395,7.501178
1182,2.9469087,-2.2491126
1183,1.7087948,-4.5939455
1184,-0.64166653,2.7767425
1185,11.32612,8.468868
1186,10.537881,-2.4217706
1187,1.226439,-6.3604097
1188,-0.57467276,-4.1195397
1189,-2.38296,13.731535
1190,-2.8693373,14.40306
1191,-2.9716525,6.6140385
1192,9.210487,-1.7429166
1193,9.190618,-0.19933942
1194,-1.5818728,9.193647
1195,-0.13793011,3.338563
1196,-1.4956713,3.25697
1197,-2.1085274,15.021858
1198,-3.0197105,14.02548
1199,8.527037,-5.93844
1200,-4.4259696,14.11502
1201,-2.9763904,6.6502767
1202,-1.9352709,5.947462
1203,10.413507,-2.0910645
1204,2.1595702,-2.7577276
1205,9.507785,-6.1054277
1206,11.236231,3.6925874
1207,-4.389854,9.572905
1208,6.178836,-1.7395465
1209,11.180699,9.449382
1210,-0.9553612,7.8707213
1211,12.459883,0.26057395
1212,3.2306068,-5.119497
1213,-3.3820286,11.611388
1214,2.386226,-5.3913527
1215,-4.251011,13.350178
1216,10.0898285,18.87748
1217,0.55853707,-5.654525
1218,11.866798,-0.17224629
1219,8.434364,0.38621756
1220,10.934052,3.8361957
1221,8.944119,-3.860836
1222,-3.7956386,8.460964
1223,11.526945,7.3219953
1224,-3.1745048,10.031277
1225,0.3949527,-6.4039497
1226,12.794035,12.456643
1227,-4.0661907,13.312193
1228,12.859615,7.9766817
1229,0.2658007,-6.1244974
1230,-0.35619646,8.86728
1231,-2.8728013,-1.9190603
1232,-2.8426564,7.5600705
1233,1.0165437,-5.9580593
1234,10.868011,14.105951
1235,-3.4527798,3.742687
1236,-3.5290916,15.149922
1237,-2.0037253,9.698571
1238,8.671753,-6.079829
1239,9.873043,2.2010093
1240,-2.711958,-0.14290534
1241,10.409079,12.292032
1242,-3.1319609,14.003877
1243,9.703374,-4.275441
1244,9.638732,0.78756934
1245,8.399407,0.29129845
1246,9.274785,-3.6535773
1247,-1.3684337,5.2752767
1248,2.321888,-3.0102844
1249,11.170602,5.9954543
1250,12.559471,2.9977376
1251,-2.9727201,6.519142
1252,7.855657,-1.6853424
1253,-2.3586054,4.097442
1254,-1.9573203,5.9865966
1255,-1.6049045,-2.443255
1256,12.397375,1.5127252
1257,0.2986024,2.4392679
1258,12.233202,11.712434
1259,8.849726,-6.0855956
1260,7.5757284,-1.9104062
1261,8.656417,-1.3779807
1262,12.537834,2.9742954
1263,7.8299627,-1.7089949
1264,11.369771,11.296419
1265,12.324148,5.6619678
1266,7.1847897,-4.7096252
1267,9.170514,-1.7924529
1268,8.914064,1.2191772
1269,11.175982,9.440752
1270,-4.455147,14.376412
1271,-1.295331,13.132052
1272,-0.657299,4.4235096
1273,10.130506,1.3746533
1274,0.97282326,-5.845927
1275,-3.3387194,11.576891
1276,4.6723065,-5.186864
1277,9.572166,-5.2872624
1278,-1.901917,-4.860366
1279,5.689181,-5.0526066
1280,-4.6871057,11.392803
1281,-1.5798523,-2.4843833
1282,-0.024650747,3.1822429
1283,10.572393,-2.0463123
1284,6.2934237,-1.6658602
1285,3.0387604,-1.571931
1286,-2.7538788,13.953185
1287,8.43272,-6.831655
1288,-3.9978154,12.929201
1289,11.759913,12.829169
1290,9.160448,-7.0066514
1291,10.595472,-6.1018677
1292,11.249814,-1.8071688
1293,-2.5515945,13.826305
1294,7.1126924,-6.331837
1295,-2.918136,9.793485
1296,0.6514302,0.08435429
1297,9.327748,-3.0559738
1298,9.127147,-3.6680546
1299,11.995976,7.9504986
1300,5.4486413,-5.56138
1301,10.754463,13.406547
1302,-2.8544357,7.5156407
1303,-1.0057348,7.011363
1304,-1.3607323,8.607859
1305,-5.184179,14.426961
1306,-1.9729992,14.974412
1307,12.04254,6.168185
1308,-4.543966,14.1964
1309,10.884925,13.420991
1310,-0.7634349,-5.4465857
1311,-2.9932456,-2.3528793
1312,5.5384316,-5.4747233
1313,6.700864,-1.7400962
1314,-3.4880605,3.8187997
1315,1.9332249,-4.4169474
1316,12.875828,4.220399
1317,-5.200715,14.403269
1318,12.638342,3.3373997
1319,8.21474,-0.023663199
1320,2.8865602,-2.251481
1321,10.074706,18.908669
1322,0.44419563,-4.60592
1323,11.965981,4.319547
1324,-3.907754,3.7914007
1325,7.812439,-1.6467367
1326,8.118722,-5.7640443
1327,12.368091,7.7285695
1328,6.699093,-4.0316014
1329,12.75041,7.789404
1330,-2.7320685,8.407288
1331,12.256687,11.640739
1332,0.8580428,1.3688713
1333,0.68854284,-4.1367097
1334,-0.9653208,7.9635415
1335,0.6228773,-3.2238953
1336,7.356638,-2.2461603
1337,-1.2102247,8.518359
1338,12.87968,4.0833254
1339,-0.9383775,6.535713
1340,10.200846,1.4171054
1341,-2.5245454,15.042629
1342,10.148678,18.803339
1343,10.613135,18.47974
1344,-0.3847377,7.06168
1345,7.7273407,-1.7434579
1346,-3.208432,10.014692
1347,10.973448,18.273407
1348,11.46309,3.5312726
1349,0.9484828,1.234399
1350,-0.63076925,5.8783817
1351,-1.2511601,2.7166808
1352,1.2623519,0.38860446
1353,11.428704,3.6211164
1354,7.8740873,-6.3963523
1355,12.610899,12.967445
1356,8.751348,-5.038636
1357,0.571938,0.045092832
1358,-1.3037575,4.6887174
1359,-0.79282534,-5.489379
1360,-4.0094285,13.238325
1361,9.176824,1.73855
1362,10.331974,12.679502
1363,9.170087,-6.9661956
1364,1.3658195,-4.617499
1365,-1.0933017,-5.10393
1366,6.8946743,-2.6278868
1367,0.62661064,1.6899003
1368,12.255243,5.400542
1369,2.4436169,-2.9616745
1370,-2.3422468,13.687341
1371,-3.2595108,-0.18459332
1372,-2.6012347,14.957664
1373,1.9600762,-2.834992
1374,10.5731125,11.897982
1375,-0.113372356,4.9732914
1376,4.388413,-4.7458444
1377,-3.2417767,3.7777822
1378,10.854644,4.707907
1379,10.966342,5.865933
1380,-3.1334777,-2.0802138
1381,10.317729,12.582174
1382,-4.681738,11.375982
1383,-0.90355456,13.244154
1384,-2.7270365,7.8944297
1385,-1.7866106,13.945603
1386,-2.6755357,4.036201
1387,6.9216404,-3.2791562
1388,4.7155495,-5.5869765
1389,7.84964,-1.5150917
1390,-0.43679148,7.041771
1391,12.7002945,3.275652
1392,12.580619,1.8884711
1393,-5.04697,12.048725
1394,12.24917,6.0519824
1395,9.170377,1.7116667
1396,8.486589,0.06535296
1397,8.150554,-0.1974241
1398,11.79226,1.4736023
1399,-1.8321072,9.5468
1400,10.14366,18.854925
1401,1.4846671,-4.623561
1402,-1.8666134,-4.746437
1403,9.328594,-6.104838
1404,10.48035,-6.113462
1405,-0.7924405,6.595336
1406,10.824567,11.125845
1407,0.40818283,-5.2217045
1408,2.5818007,-5.3396525
1409,8.003799,-1.4396644
1410,-3.3830936,3.682207
1411,-2.0193017,13.842082
1412,9.166425,-6.9999714
1413,11.045708,9.569629
1414,9.00841,1.2020868
1415,1.1127186,-2.889923
1416,1.0344583,-5.848112
1417,12.760499,4.697022
1418,-1.4086276,13.055079
1419,-4.292752,13.726931
1420,-1.1831524,2.813543
1421,3.4243157,-5.3490515
1422,12.005439,-0.2659295
1423,-4.881841,11.793245
1424,-4.1217318,4.0223
1425,5.7124786,-5.147952
1426,8.275751,-4.453274
1427,11.662364,1.0589777
1428,-3.0031319,-1.6506958
1429,10.221505,18.586079
1430,-1.1162854,5.849479
1431,10.569615,-6.1244454
1432,-3.4183695,15.179134
1433,10.539678,12.341886
1434,-3.373013,11.902186
1435,-2.604876,-2.5952451
1436,1.0912331,-4.4405203
1437,-1.2583625,2.7065074
1438,0.8215871,7.2487764
1439,12.781752,3.993706
1440,4.1948752,-5.2708807
1441,12.503621,0.3745711
1442,-0.53353006,4.2910466
1443,9.314,-3.6090446
1444,-0.94193244,-4.8125057
1445,-1.580131,-2.4902656
1446,10.655727,13.349669
1447,-0.3574759,13.282965
1448,-2.8421664,-1.8045484
1449,9.985916,2.1160088
1450,0.7383152,1.5974691
1451,-0.6924628,-5.280488
1452,9.364859,-2.3184776
1453,11.694317,4.9843917
1454,8.481619,0.09153896
1455,9.5489235,-6.1147146
1456,1.7665504,-0.2651442
1457,-3.5032768,11.067944
1458,12.824456,13.18449
1459,-2.8474474,-1.5051615
1460,-5.015824,11.979212
1461,-1.2161103,5.012566
1462,-1.5790253,9.216476
1463,6.49247,-1.6294013
1464,-4.1054826,13.40056
1465,-0.43145078,13.228765
1466,-0.95102555,8.030374
1467,2.7082622,-1.4940268
1468,-0.5690804,6.1934934
1469,0.07081237,3.1634915
1470,-0.6560532,5.867129
1471,11.513764,8.033259
1472,-0.48468658,6.5110765
1473,9.239306,-2.1392193
1474,12.352381,7.7249856
1475,7.996425,-5.7864184
1476,-1.831511,-2.9239216
1477,-1.9043849,-4.8558397
1478,9.3932,0.6175824
1479,11.547633,11.798142
1480,1.9005921,-0.48228577
1481,10.332294,-5.3856397
1482,1.8242476,-2.595092
1483,11.680916,7.86881
1484,-0.8263155,2.888514
1485,-5.161944,14.400253
1486,1.7945421,-4.4891405
1487,11.42068,8.327582
1488,-4.9243836,12.981489
1489,0.23019771,-6.053232
1490,10.059766,-4.036917
1491,10.548736,-6.0429926
1492,-1.4314921,5.717989
1493,-4.3558717,9.543545
1494,11.38781,3.1659274
1495,11.538565,3.3787675
1496,10.07409,-6.1967134
1497,-0.82542354,13.458323
1498,0.9723167,7.580992
1499,10.814428,4.901776
1500,8.949345,1.2111784
1501,-2.6238053,4.050875
1502,-0.3870437,8.877096
1503,-4.770614,14.232122
1504,11.4076605,4.335302
1505,12.0325365,1.2588147
1506,3.1632943,-4.950089
1507,9.198459,-6.93168
1508,2.0918264,-5.764085
1509,12.812837,12.4393
1510,-1.0586019,3.1796799
1511,11.933341,0.91992
1512,-4.7269273,14.206542
1513,11.935184,12.386226
1514,6.5591884,-1.6831738
1515,-3.169253,13.993507
1516,10.639493,-2.1858032
1517,1.0568444,-6.103925
1518,11.493162,13.645931
1519,11.760315,5.0787616
1520,10.332542,12.66091
1521,10.497812,18.555172
1522,-1.1875821,8.681751
1523,0.0018811214,3.3386307
1524,-3.6106057,10.215925
1525,-3.0256033,7.0929685
1526,10.970049,5.853378
1527,12.63673,3.1425426
1528,-2.0313222,9.943756
1529,2.7588189,-2.4948242
1530,-0.71306556,13.225569
1531,11.126173,9.449803
1532,3.2826934,-1.4607897
1533,-0.46164766,13.492213
1534,1.5842719,-2.9200442
1535,2.2429562,-5.716609
1536,-2.4404335,14.936832
1537,12.813092,13.150083
1538,-0.692379,8.1132765
1539,-1.3429041,13.816568
1540,9.236328,-3.1155787
1541,11.568692,7.2895937
1542,-3.2251577,10.012815
1543,-4.9001875,11.991751
1544,6.7954965,-3.0770268
1545,7.157884,-4.687934
1546,10.071298,18.916315
1547,10.815422,4.235842
1548,0.717037,1.7908335
1549,10.798989,11.60259
1550,10.517758,12.057201
1551,11.064389,10.115751
1552,10.375795,-4.60443
1553,11.847625,6.181579
1554,-2.3174474,15.182364
1555,-1.5627449,-2.436676
1556,0.34111556,-5.5879183
1557,-4.9305315,12.091132
1558,2.640519,-5.350221
1559,10.937738,3.9948106
1560,-4.1375523,4.049348
1561,10.961986,11.784995
1562,11.576593,13.440283
1563,2.7898974,-2.2956684
1564,-2.0207493,9.739278
1565,-2.7755754,-0.04604257
1566,6.9362035,-2.6440904
1567,10.799322,2.346164
1568,10.970133,18.280674
1569,7.956327,-4.295179
1570,-1.076743,7.229242
1571,12.283167,5.4250116
1572,-2.9243376,9.83556
1573,10.290918,12.575147
1574,11.890801,5.030404
1575,12.921127,7.592788
1576,-2.7975206,15.19007
1577,-2.4664927,-2.2671137
1578,-2.0103016,6.067379
1579,0.7488513,-5.6652746
1580,-3.9186637,10.580558
1581,8.726118,-1.3873222
1582,-4.9282413,12.026329
1583,7.0983887,-1.9318701
1584,-0.8690406,8.335722
1585,10.0843525,-2.7661793
1586,9.053715,-4.837834
1587,2.9990122,-2.3352556
1588,0.9521948,-0.23829699
1589,7.212004,-2.4390774
1590,11.38896,1.1934865
1591,12.728171,3.8900876
1592,-5.1676865,14.419283
1593,7.4501576,-6.3161016
1594,12.242901,3.751606
1595,1.9115726,-2.6720307
1596,12.267776,6.0087943
1597,11.285473,6.496627
1598,5.1368155,-5.746529
1599,11.708697,-0.38846695
1600,0.44696283,-6.4282937
1601,1.4077868,-4.598635
1602,7.4488072,-6.320696
1603,11.054102,9.604038
1604,-2.9285634,9.853634
1605,10.7407,4.0971193
1606,4.3158135,-4.6823335
1607,1.0666338,-6.344562
1608,3.0259778,-5.1884933
1609,-2.7467744,7.575938
1610,5.354038,-5.6039295
1611,-2.9198394,14.345331
1612,6.8237085,-3.0547776
1613,11.434958,3.5806534
1614,-2.8194149,7.567611
1615,-2.9622972,14.311091
1616,-1.167461,2.822074
1617,-1.0714531,2.8673077
1618,10.0146675,2.0932276
1619,-0.40206924,8.844514
1620,1.3480239,-3.6711957
1621,0.9135861,7.4818225
1622,-0.37826395,13.183722
1623,9.867486,-3.7916112
1624,10.96836,10.284024
1625,10.027732,-6.087617
1626,1.2212695,-4.436234
1627,9.224522,-3.6294682
1628,12.799565,7.3609
1629,-1.4152449,6.911703
1630,-0.78207916,2.8549714
1631,9.076699,-1.726229
1632,12.56968,12.969032
1633,12.516458,3.6707394
1634,-2.929953,-0.6901326
1635,2.3148122,-2.5168808
1636,9.438614,-4.7689137
1637,7.9815655,-1.0538778
1638,0.5257993,-3.3912823
1639,0.87080914,1.3076413
1640,-1.3980346,-5.0043406
1641,-3.6301093,10.435715
1642,12.593256,13.116865
1643,-3.40578,13.929922
1644,-1.3280905,5.2286005
1645,11.032763,9.65009
1646,-1.9536175,-2.030698
1647,1.8341228,-2.6308126
1648,11.375293,3.0207162
1649,-2.8327458,13.974806
1650,6.249137,-4.697577
1651,12.198328,11.596076
1652,9.192173,-1.7689538
1653,11.889122,11.5053835
1654,-1.9128675,-4.857592
1655,-0.4700578,4.231279
1656,1.0339583,7.957547
1657,4.004871,-4.941777
1658,11.835678,4.3082323
1659,1.8509179,-0.45920238
1660,11.430367,6.93115
1661,-3.679512,10.401537
1662,8.070549,-1.5953186
1663,9.536172,-3.9026606
1664,-1.3999853,5.3385153
1665,10.970048,18.272785
1666,-1.5594354,13.059044
1667,11.354511,11.188138
1668,-3.5077486,9.945998
1669,10.429132,18.610184
1670,-3.4519136,8.690136
1671,10.401606,-5.794317
1672,12.293631,5.467183
1673,-2.4023788,14.4441395
1674,11.467421,13.605228
1675,10.926715,13.429993
1676,-2.688023,-0.10501151
1677,1.2031667,-4.0383763
1678,0.79595983,0.16059689
1679,12.633514,13.019726
1680,11.032197,4.080262
1681,12.014984,11.541168
1682,0.7476141,0.13331388
1683,1.339609,-3.7053514
1684,-3.0249865,7.083054
1685,3.5330112,-5.740832
1686,2.9947603,-2.3055687
1687,10.350347,-4.4255505
1688,10.318697,12.617483
1689,11.541376,7.9852695
1690,9.379588,1.7289848
1691,7.318365,-2.3146682
1692,1.8799789,-4.4499164
1693,12.261006,6.029289
1694,-3.591529,10.728401
1695,0.27849877,-5.7026916
1696,12.597182,2.009324
1697,-3.7791321,8.48086
1698,11.535394,8.130397
1699,12.321385,5.6305776
1700,11.888204,5.094746
1701,3.1281748,-1.5560431
1702,11.603848,13.449817
1703,0.8325429,-4.090432
1704,2.642345,-1.5060046
1705,-2.9172447,6.2988844
1706,9.345479,-4.7817664
1707,1.0777338,-6.351613
1708,-1.0667698,3.144876
1709,-0.78423405,5.9042664
1710,12.055665,2.3643873
1711,7.9884295,-4.3220167
1712,0.7003805,1.7870122
1713,-2.4190416,13.782472
1714,9.545968,-4.244467
1715,11.447023,7.409794
1716,12.2032585,2.0565553
1717,3.8670871,-5.612503
1718,12.539023,1.8170309
1719,-3.0317438,-1.604965
1720,-1.1947051,8.671815
1721,1.8885736,-5.65872
1722,-2.4914863,7.4765916
1723,12.851927,7.87658
1724,-1.1152862,3.234948
1725,0.92901355,1.213114
1726,-0.5258913,9.031132
1727,2.9216814,-1.7859181
1728,6.940548,-2.6235619
1729,11.956134,11.811901
1730,2.8445086,-1.8485932
1731,11.539607,7.336364
1732,0.044201616,3.19211
1733,-0.864584,8.865638
1734,-3.472938,8.85443
1735,-0.6553333,7.077403
1736,-4.384902,9.578057
1737,-0.6504951,8.294745
1738,-2.9973273,-2.3770185
1739,0.62846845,0.036177434
1740,4.4662147,-4.800135
1741,-0.8230474,6.570379
1742,6.376477,-4.2366548
1743,-0.74194753,-3.9221857
1744,0.8441032,1.3931197
1745,1.0809678,-6.1671786
1746,5.1600313,-5.704764
1747,9.803922,-3.7893202
1748,-5.14178,14.388826
1749,1.2606255,-3.36074
1750,-0.8569558,2.9183393
1751,2.6845229,-1.5471646
1752,0.077760585,2.6426878
1753,-2.213012,-2.8050835
1754,9.229654,-3.6446223
1755,8.953246,-2.1203432
1756,2.0061212,-5.707814
1757,8.96627,1.2273498
1758,-2.9196942,-2.399032
1759,-2.860189,-0.71372837
1760,-4.687558,11.386967
1761,11.881871,12.322835
1762,1.0359528,-0.2607616
1763,10.270594,-6.147201
1764,-4.653565,11.341729
1765,12.832933,12.417179
1766,0.8557959,1.3739946
1767,0.4921316,-3.5083382
1768,10.49164,11.939441
1769,-3.4420838,3.6739793
1770,0.56940514,-3.2389467
1771,7.764442,-6.3895974
1772,-1.8859615,-4.9029174
1773,8.33535,-0.38217574
1774,-2.8412397,8.395822
1775,-1.752297,9.502556
1776,-2.5363867,13.840421
1777,-4.3351936,13.337326
1778,-1.5659564,-2.4763372
1779,10.403979,18.523483
1780,9.044747,1.0964018
1781,8.285454,0.13659443
1782,-2.3174796,4.115706
1783,9.181935,1.7339325
1784,2.6022866,-2.8941069
1785,9.0842905,-7.0933704
1786,-1.9067076,15.0032215
1787,-2.3681202,-2.1623044
1788,11.145177,6.057666
1789,10.659144,13.928153
1790,1.6554381,-2.546044
1791,-2.7957919,-1.5071679
1792,-4.0452924,13.842777
1793,-1.9330555,14.798374
1794,8.382899,-6.8190775
1795,10.011862,-4.1077166
1796,7.640955,-6.262961
1797,-1.0397036,8.499392
1798,9.473173,-4.90679
1799,-3.3921287,-0.17986436
1800,-2.9310818,6.3391056
1801,10.813805,14.108966
1802,11.06725,10.096045
1803,0.8671957,7.333776
1804,9.103895,-7.0487905
1805,10.747773,4.1693153
1806,8.300284,-0.41359252
1807,-1.0180213,6.5630627
1808,-3.2645886,-0.24826661
1809,10.527088,-6.137428
1810,11.125925,9.445342
1811,-3.612907,10.311106
1812,10.083224,-6.204249
1813,-2.6568127,-0.39756334
1814,12.154115,1.9798859
1815,-4.923494,12.907994
1816,8.643975,-1.5777637
1817,8.397604,-0.531377
1818,-2.7242072,-0.5901515
1819,0.5900383,6.9702315
1820,10.909677,5.807867
1821,10.35628,-2.1035526
1822,0.715644,-4.13502
1823,0.822545,7.2377543
1824,-4.866411,13.014973
1825,-4.83154,14.225018
1826,7.997496,-1.6273545
1827,1.3530295,-3.2771878
1828,11.885506,11.70154
1829,-3.418643,8.703329
1830,12.188239,0.23854098
1831,12.841458,4.564329
1832,11.057197,5.9653845
1833,1.457228,-6.300084
1834,11.193602,6.2170005
1835,-1.8264182,-2.9118438
1836,2.3300583,-2.5002992
1837,-0.60264933,2.724946
1838,-1.8467935,13.920323
1839,-0.84877086,6.5572767
1840,1.8204312,-0.38595343
1841,7.55585,-6.2973742
1842,10.977485,18.273966
1843,-4.5469146,11.237729
1844,-2.6858811,-0.10159445
1845,9.846397,2.1958396
1846,5.772068,-5.0844994
1847,10.867454,14.114376
1848,3.0924945,-4.953381
1849,11.782588,12.775799
1850,9.430727,-4.76034
1851,12.256592,-0.043785013
1852,11.063206,5.924293
1853,-4.4816303,14.387204
1854,-1.9457167,-2.0290258
1855,0.59085417,2.1918833
1856,-0.1809877,2.3350575
1857,8.618027,0.020939741
1858,-1.6616855,-4.9587617
1859,11.6750345,4.9625754
1860,10.369909,-2.555367
1861,12.738638,7.4195766
1862,10.169947,-2.6405404
1863,9.222345,-6.9629564
1864,4.927131,-5.658009
1865,12.602151,3.069243
1866,10.252135,12.548366
1867,-1.8459318,13.911246
1868,3.260216,-5.0107355
1869,-1.2735232,-5.0168757
1870,1.7964747,-4.4923954
1871,-2.2837696,7.3573046
1872,-0.8136707,6.610965
1873,11.482491,13.60201
1874,10.049868,-6.2145867
1875,-2.8826587,-1.8658906
1876,10.959988,3.8926606
1877,7.0149164,-3.0602279
1878,2.0074651,-5.711793
1879,11.438729,6.1255283
1880,-0.2324047,2.3202763
1881,10.806903,4.8072343
1882,-2.6764102,-0.50612336
1883,-3.3107152,3.7611256
1884,-3.8969617,10.546952
1885,0.38462374,-6.419461
1886,11.2389965,-1.794551
1887,-4.929841,13.007817
1888,0.4930797,-3.73954
1889,-0.9612045,3.0402803
1890,-3.4755783,-0.1448643
1891,11.134801,11.882405
1892,11.72675,5.0324936
1893,8.201843,-0.24628004
1894,0.37878507,-4.9223766
1895,11.395221,3.1614988
1896,-2.4941173,14.957702
1897,-1.1725869,-5.015954
1898,9.069372,-3.6307907
1899,1.0055522,7.97643
1900,0.8391535,-0.12139155
1901,11.7103815,2.3097785
1902,-1.7514269,4.15322
1903,2.9246104,-2.1931381
1904,11.682969,4.9058995
1905,-3.4043748,12.021943
1906,7.6219835,-6.2958627
1907,10.808404,4.8640776
1908,11.092255,5.9904885
1909,12.781243,7.7778296
1910,2.0294511,-5.7463093
1911,1.6600711,-0.053886894
1912,11.458604,8.102873
1913,5.632235,-5.009146
1914,-2.6776683,13.88382
1915,9.893512,-4.1120625
1916,8.6053705,-4.646358
1917,6.899376,-1.8599652
1918,6.7094545,-1.8362916
1919,9.134353,0.042192113
1920,11.476521,1.1328089
1921,9.418519,-5.3222675
1922,-1.1246912,8.733907
1923,-4.386674,9.563206
1924,3.1363509,-5.042843
1925,-2.6868427,7.6294885
1926,3.5867848,-5.7112584
1927,-0.30831283,7.0805545
1928,10.01323,1.8263581
1929,11.819338,1.0055897
1930,12.433534,13.045034
1931,-2.281281,13.535583
1932,0.9350152,0.2332618
1933,10.774739,11.199305
1934,6.801082,-1.7469954
1935,9.167545,-2.12699
1936,-0.30004117,5.451476
1937,-0.52344674,13.323306
1938,2.7933958,-1.5804646
1939,-3.317552,8.712567
1940,0.49937612,-3.5176413
1941,0.44839197,-6.450014
1942,5.4444966,-5.577347
1943,6.3809705,-4.193531
1944,-1.7238812,-2.8698835
1945,-2.0117276,9.69037
1946,1.3493268,-3.6660292
1947,-3.770523,13.169408
1948,10.587164,-6.151428
1949,11.48179,1.2098886
1950,-4.9849844,12.143753
1951,-4.0285506,14.4223175
1952,1.7276099,-4.71749
1953,-3.8325014,14.4619
1954,0.34808654,6.557667
1955,10.479408,12.126551
1956,12.498922,0.32594016
1957,11.416437,1.2037611
1958,-1.671288,-4.9321322
1959,8.360742,-6.79925
1960,1.7958007,-2.575239
1961,5.195563,-5.653692
